payment_id,order_id,payment_method,payment_status,payment_date,amount
397,O00000397,Credit Card,Failed,2024-12-02 22:06:38.947690,893.72
398,O00000398,UPI,Success,2025-06-14 17:51:15.883847,415.95
399,O00000399,Credit Card,Success,2025-09-24 14:36:17.252333,894.8
400,O00000400,COD,Success,2025-05-20 06:26:50.650438,186.14
401,O00000401,UPI,Success,2024-02-09 08:41:56.266895,72.72
402,O00000402,UPI,Success,2024-06-08 01:15:51.772375,39.02
403,O00000403,UPI,Success,2025-03-25 16:06:41.142378,271.98
404,O00000404,UPI,Success,2024-05-22 05:49:05.854872,446.24
405,O00000405,UPI,Success,2025-10-03 23:30:11.870262,7.85
406,O00000406,UPI,Success,2024-02-22 17:30:14.344926,338.15
407,O00000407,Credit Card,Success,2024-01-18 07:19:59.389964,167.07
408,O00000408,UPI,Success,2024-09-18 23:23:46.782518,610.25
409,O00000409,UPI,Success,2025-04-23 13:11:27.117676,747.66
410,O00000410,UPI,Success,2024-05-15 21:33:42.755250,1842.85
411,O00000411,Credit Card,Success,2025-10-10 18:18:20.855628,108.26
412,O00000412,UPI,Success,2024-11-26 23:12:05.548023,2799.7
413,O00000413,Debit Card,Success,2025-03-25 15:12:35.435719,100.66
414,O00000414,UPI,Success,2025-10-23 14:17:10.453275,120.4
415,O00000415,UPI,Success,2024-12-30 13:53:48.415715,1993.95
416,O00000416,UPI,Success,2024-04-08 10:56:56.438256,831.31
417,O00000417,COD,Success,2025-06-04 13:47:16.889972,1649.19
418,O00000418,COD,Success,2025-09-06 03:14:49.109039,2660.31
419,O00000419,UPI,Pending,2025-08-10 17:55:14.715204,1612.52
420,O00000420,Debit Card,Success,2024-05-02 23:09:30.001504,260.59
421,O00000421,COD,Success,2025-06-09 12:24:02.905810,149.76
422,O00000422,Credit Card,Success,2025-01-22 02:01:37.950685,279.09
423,O00000423,Credit Card,Success,2025-10-24 00:15:26.425387,4528.73
424,O00000424,COD,Success,2025-08-21 09:18:22.721845,2604.78
425,O00000425,UPI,Success,2025-10-23 22:31:51.781336,891.49
426,O00000426,COD,Success,2025-04-01 14:45:20.431900,76.86
427,O00000427,Credit Card,Success,2024-12-31 13:15:56.861954,146.97
428,O00000428,UPI,Success,2024-07-02 21:30:21.432489,654.96
429,O00000429,UPI,Success,2024-02-05 05:08:49.423105,197.07
430,O00000430,Debit Card,Success,2024-01-04 03:41:51.514016,104.88
431,O00000431,Credit Card,Success,2024-04-01 19:32:34.246898,95.08
432,O00000432,UPI,Success,2024-09-03 10:26:34.771466,214.16
433,O00000433,Debit Card,Success,2024-01-22 12:29:25.855400,166.64
434,O00000434,UPI,Success,2024-07-01 15:25:48.221626,771.15
435,O00000435,Credit Card,Success,2024-05-11 10:24:59.311190,882.32
436,O00000436,Credit Card,Success,2024-07-14 10:02:17.312473,97.78
437,O00000437,Credit Card,Success,2024-07-04 18:02:19.513443,397.65
438,O00000438,Debit Card,Failed,2025-07-15 03:32:54.380417,152.43
439,O00000439,UPI,Success,2025-03-19 18:55:24.720856,71.91
440,O00000440,UPI,Success,2024-12-10 17:52:12.518856,314.97
441,O00000441,UPI,Success,2025-05-13 01:40:23.833566,765.03
442,O00000442,UPI,Success,2025-09-28 01:56:55.977677,353.95
443,O00000443,UPI,Success,2024-03-28 17:35:24.503736,105.24
444,O00000444,Credit Card,Success,2025-10-05 06:38:43.267331,76.91
445,O00000445,UPI,Success,2024-09-28 21:51:05.885130,119.88
446,O00000446,Credit Card,Success,2024-05-27 06:40:23.195862,2845.08
447,O00000447,Debit Card,Success,2025-04-29 05:20:54.781882,179.27
448,O00000448,Debit Card,Success,2025-10-30 01:52:16.986845,658.01
449,O00000449,Debit Card,Success,2024-11-11 09:56:28.566803,1507.35
450,O00000450,Debit Card,Success,2025-06-06 04:19:30.963209,698.06
451,O00000451,COD,Pending,2025-09-16 09:14:03.292776,238.47
452,O00000452,Debit Card,Success,2025-01-03 13:42:13.628855,569.37
453,O00000453,UPI,Success,2024-01-15 08:09:44.033624,570.1
454,O00000454,COD,Success,2025-08-02 00:47:36.373199,697.5
455,O00000455,UPI,Success,2024-04-24 21:33:29.331992,460.66
456,O00000456,Credit Card,Success,2025-11-14 18:59:38.832864,131.77
457,O00000457,Debit Card,Success,2025-08-21 06:15:57.826311,372.04
458,O00000458,UPI,Success,2025-02-25 02:01:05.347714,79.08
459,O00000459,UPI,Success,2025-06-17 09:02:41.158566,120.32
460,O00000460,Debit Card,Success,2024-10-06 00:35:48.250380,74.41
461,O00000461,Debit Card,Success,2024-09-27 09:32:53.523468,545.8
462,O00000462,Credit Card,Success,2024-09-16 07:15:56.405870,250.41
463,O00000463,Credit Card,Success,2024-03-18 12:27:49.844820,85.29
464,O00000464,Credit Card,Success,2025-03-02 06:33:25.138446,1235.7
465,O00000465,Credit Card,Success,2025-11-09 03:12:18.723555,930.12
466,O00000466,Credit Card,Success,2025-06-16 06:50:27.848507,307.18
467,O00000467,UPI,Success,2025-04-19 09:21:36.604436,463.05
468,O00000468,UPI,Success,2024-10-28 23:38:57.219460,562.76
469,O00000469,UPI,Success,2024-04-25 17:19:46.023693,369.8
470,O00000470,Debit Card,Success,2024-05-30 00:21:59.870889,1602.7
471,O00000471,COD,Success,2024-04-23 00:56:00.581791,141.68
472,O00000472,Debit Card,Failed,2024-05-29 19:25:03.308949,63.33
473,O00000473,Credit Card,Success,2024-12-30 03:20:55.129606,195.79
474,O00000474,Credit Card,Pending,2024-11-03 20:04:41.268668,70.28
475,O00000475,Credit Card,Success,2024-11-02 06:08:49.933324,1290.86
476,O00000476,Debit Card,Success,2025-10-21 14:53:02.986498,115.24
477,O00000477,COD,Pending,2025-11-12 05:58:09.409046,148.16
478,O00000478,Credit Card,Success,2025-02-07 05:33:55.183023,461.02
479,O00000479,Credit Card,Success,2025-03-01 06:32:23.575976,953.03
480,O00000480,UPI,Success,2024-02-08 21:20:46.631149,968.67
481,O00000481,UPI,Success,2024-12-21 01:10:51.747513,139.45
482,O00000482,Credit Card,Success,2024-02-15 09:54:05.598778,257.01
483,O00000483,Debit Card,Success,2024-04-10 22:18:34.656197,86.86
484,O00000484,Credit Card,Pending,2024-09-05 19:46:25.729823,177.78
485,O00000485,Debit Card,Success,2024-08-12 18:26:47.547704,45.1
486,O00000486,UPI,Success,2025-08-15 21:32:54.527274,11.71
487,O00000487,Debit Card,Success,2024-11-07 07:40:41.909753,326.89
488,O00000488,UPI,Failed,2025-01-24 16:31:18.129438,747.8
489,O00000489,COD,Success,2025-10-12 00:54:20.623967,3584.82
490,O00000490,UPI,Success,2024-09-04 18:09:04.428554,453.27
491,O00000491,Debit Card,Success,2025-04-03 09:39:31.305625,757.22
492,O00000492,Credit Card,Success,2024-02-15 08:47:17.944361,339.91
493,O00000493,Credit Card,Success,2024-09-22 13:32:34.716679,918.96
494,O00000494,UPI,Success,2024-07-17 22:01:31.637234,84.48
495,O00000495,Debit Card,Success,2025-03-12 22:53:10.886550,849.35
496,O00000496,Credit Card,Success,2025-05-10 13:18:11.776331,30.32
497,O00000497,UPI,Success,2025-01-04 03:22:14.419286,780.81
498,O00000498,UPI,Success,2024-12-29 04:11:14.091089,4068.17
499,O00000499,Debit Card,Success,2024-01-17 15:27:26.964251,101.29
500,O00000500,UPI,Success,2025-02-15 06:50:20.476007,514.21
501,O00000501,UPI,Success,2024-02-05 14:38:49.567656,569.34
502,O00000502,UPI,Success,2025-06-26 18:57:51.708688,130.31
503,O00000503,COD,Success,2024-01-21 21:07:11.886899,192.81
504,O00000504,UPI,Success,2025-03-08 16:05:22.167201,241.87
505,O00000505,Debit Card,Success,2025-04-29 02:18:25.001333,22.62
506,O00000506,UPI,Success,2025-05-26 16:40:51.488813,119.4
507,O00000507,Credit Card,Success,2024-08-11 03:34:14.390638,878.41
508,O00000508,UPI,Success,2024-05-05 22:44:04.107708,842.39
509,O00000509,COD,Success,2024-04-08 14:36:41.275107,705.58
510,O00000510,UPI,Success,2024-03-05 08:36:13.073154,1842.0
511,O00000511,Credit Card,Pending,2025-02-27 13:09:54.189804,3150.71
512,O00000512,Debit Card,Success,2025-09-04 17:54:28.638172,177.88
513,O00000513,COD,Success,2024-05-12 23:22:58.187118,26.88
514,O00000514,Credit Card,Failed,2025-01-16 08:30:46.858873,302.68
515,O00000515,Credit Card,Success,2024-03-08 14:20:55.374768,250.41
516,O00000516,Debit Card,Success,2024-01-08 04:45:58.533650,119.52
517,O00000517,COD,Success,2024-04-25 03:01:19.128345,1471.73
518,O00000518,Credit Card,Pending,2024-01-17 14:39:32.294773,160.06
519,O00000519,UPI,Pending,2024-08-23 21:16:30.916232,375.71
520,O00000520,Credit Card,Success,2024-12-22 22:38:41.859652,1416.85
521,O00000521,UPI,Success,2024-12-20 10:38:07.977939,1725.95
522,O00000522,UPI,Success,2025-06-22 01:58:34.162713,427.74
523,O00000523,UPI,Success,2025-05-24 17:36:43.901075,305.12
524,O00000524,UPI,Success,2024-06-05 01:34:17.206503,623.56
525,O00000525,Credit Card,Pending,2025-02-16 02:48:25.466987,97.68
526,O00000526,Debit Card,Success,2025-01-12 19:20:40.373331,53.57
527,O00000527,UPI,Success,2024-09-07 10:54:45.630526,149.76
528,O00000528,UPI,Success,2024-06-27 17:16:43.409847,2656.92
529,O00000529,Credit Card,Success,2024-10-21 06:36:11.947578,288.28
530,O00000530,Credit Card,Success,2024-12-20 02:30:42.430320,833.56
531,O00000531,Debit Card,Success,2024-05-02 23:45:10.156418,611.3
532,O00000532,Credit Card,Success,2025-09-24 13:29:16.466590,189.37
533,O00000533,Debit Card,Success,2025-10-01 18:30:53.132758,694.93
534,O00000534,COD,Failed,2024-02-25 02:43:45.000677,585.0
535,O00000535,Credit Card,Success,2024-11-03 16:43:08.663500,92.72
536,O00000536,UPI,Success,2025-02-16 09:25:21.825562,428.55
537,O00000537,UPI,Success,2024-12-12 21:02:12.913967,36.92
538,O00000538,COD,Success,2024-04-16 20:55:55.800361,164.31
539,O00000539,COD,Success,2024-08-21 19:58:41.847552,420.25
540,O00000540,Credit Card,Success,2024-01-31 07:46:17.687551,391.67
541,O00000541,Debit Card,Success,2024-11-11 23:34:43.103526,917.26
542,O00000542,Credit Card,Success,2025-09-29 12:26:30.094724,24.1
543,O00000543,Credit Card,Success,2024-04-24 18:32:24.939968,570.67
544,O00000544,UPI,Success,2025-04-01 10:40:27.593082,1312.75
545,O00000545,UPI,Success,2025-06-09 13:30:05.866054,103.9
546,O00000546,UPI,Success,2025-10-27 14:07:10.133171,1833.62
547,O00000547,Debit Card,Success,2024-12-30 20:02:29.495090,269.19
548,O00000548,Credit Card,Success,2024-08-02 05:37:38.509159,1501.13
549,O00000549,Credit Card,Success,2025-08-10 11:29:16.992697,31.94
550,O00000550,UPI,Success,2024-05-31 20:47:31.485533,324.82
551,O00000551,COD,Success,2024-11-18 04:33:27.410377,1131.3
552,O00000552,UPI,Success,2024-07-02 02:24:14.622741,64.95
553,O00000553,UPI,Success,2024-03-22 09:14:23.056555,475.8
554,O00000554,UPI,Success,2025-08-02 09:16:45.437063,498.14
555,O00000555,Credit Card,Success,2025-05-09 12:26:45.767535,334.94
556,O00000556,Credit Card,Failed,2025-08-06 10:34:59.458327,2635.13
557,O00000557,UPI,Success,2024-11-12 09:32:17.793182,1097.64
558,O00000558,COD,Failed,2025-03-18 09:39:04.989272,2426.82
559,O00000559,UPI,Success,2024-08-13 08:29:41.629428,230.32
560,O00000560,COD,Failed,2025-07-04 13:21:21.032406,425.58
561,O00000561,UPI,Success,2024-10-13 06:35:09.704647,2.48
562,O00000562,UPI,Success,2025-10-08 12:52:43.932134,288.04
563,O00000563,UPI,Success,2024-09-09 13:06:03.082421,562.78
564,O00000564,Debit Card,Success,2025-04-29 06:47:15.042394,3382.41
565,O00000565,UPI,Success,2025-05-03 18:56:37.079559,1658.65
566,O00000566,Debit Card,Pending,2025-08-31 18:23:47.291355,2117.96
567,O00000567,UPI,Success,2024-06-17 02:08:38.121548,198.15
568,O00000568,COD,Success,2024-01-26 14:23:10.437408,600.26
569,O00000569,UPI,Success,2024-02-01 12:41:28.069693,141.53
570,O00000570,Credit Card,Success,2025-03-30 09:25:22.148506,926.42
571,O00000571,COD,Success,2024-12-12 06:04:46.692897,498.36
572,O00000572,UPI,Success,2024-07-12 07:25:21.970355,9.74
573,O00000573,UPI,Success,2024-01-20 09:17:48.963246,646.8
574,O00000574,UPI,Success,2024-04-19 02:45:42.595102,171.81
575,O00000575,Credit Card,Success,2025-01-05 01:13:13.341464,161.07
576,O00000576,UPI,Success,2025-08-22 10:27:32.980249,2.75
577,O00000577,Credit Card,Success,2024-05-24 04:41:04.717260,232.89
578,O00000578,Debit Card,Success,2024-08-05 04:56:43.151919,148.86
579,O00000579,UPI,Success,2025-10-31 08:16:35.225798,308.41
580,O00000580,COD,Success,2024-10-29 17:24:21.272941,130.05
581,O00000581,Debit Card,Success,2024-08-04 00:19:53.794131,1040.96
582,O00000582,Credit Card,Success,2024-08-31 20:54:19.502096,115.63
583,O00000583,Credit Card,Success,2025-03-05 12:24:39.179394,22.53
584,O00000584,UPI,Success,2024-03-31 00:57:53.468176,1006.86
585,O00000585,Debit Card,Success,2025-06-13 13:51:42.727622,1597.2
586,O00000586,UPI,Success,2025-08-27 16:36:58.476858,850.1
587,O00000587,COD,Success,2024-10-01 16:41:49.231970,352.97
588,O00000588,Credit Card,Success,2025-04-02 08:54:06.715050,4251.38
589,O00000589,Debit Card,Success,2025-01-08 09:05:25.953517,275.91
590,O00000590,Debit Card,Pending,2024-04-15 00:13:08.275045,1792.76
591,O00000591,Credit Card,Success,2025-05-13 17:57:24.914926,3154.41
592,O00000592,UPI,Success,2025-07-16 14:52:21.861414,1140.2
593,O00000593,UPI,Success,2024-09-04 05:58:56.700220,110.71
594,O00000594,UPI,Success,2024-04-20 15:26:07.439376,1957.91
595,O00000595,Credit Card,Success,2024-01-14 03:05:59.893726,913.33
596,O00000596,UPI,Success,2024-02-28 10:25:25.219785,1013.96
597,O00000597,Debit Card,Success,2024-01-16 05:28:10.088844,449.68
598,O00000598,UPI,Success,2024-12-09 09:22:49.041484,783.71
599,O00000599,UPI,Success,2024-01-24 18:31:52.418833,1599.98
600,O00000600,Credit Card,Success,2025-06-04 13:22:33.979020,362.24
601,O00000601,Credit Card,Success,2024-09-28 22:32:33.262831,662.92
602,O00000602,Credit Card,Success,2024-10-03 11:35:01.133667,112.6
603,O00000603,UPI,Success,2025-06-06 07:59:50.073460,235.08
604,O00000604,COD,Success,2024-06-21 19:21:57.705881,244.44
605,O00000605,Credit Card,Success,2025-04-21 18:47:56.824345,608.27
606,O00000606,Debit Card,Success,2024-05-20 17:49:32.376773,260.01
607,O00000607,COD,Success,2025-03-26 16:00:44.564294,531.53
608,O00000608,Debit Card,Success,2024-07-07 03:06:13.050505,127.2
609,O00000609,UPI,Success,2025-04-02 03:23:07.189759,67.51
610,O00000610,UPI,Success,2024-01-25 22:58:10.775588,696.07
611,O00000611,Credit Card,Success,2024-03-29 18:57:13.934325,290.14
612,O00000612,Credit Card,Success,2024-04-10 15:46:20.604287,1431.75
613,O00000613,Credit Card,Success,2025-08-21 16:51:39.866413,56.08
614,O00000614,UPI,Success,2024-07-13 14:19:17.112924,1129.23
615,O00000615,Credit Card,Success,2025-06-30 07:36:40.380289,83.51
616,O00000616,UPI,Success,2024-03-27 06:02:59.677756,281.73
617,O00000617,UPI,Pending,2024-11-27 09:25:51.374597,332.94
618,O00000618,UPI,Success,2025-01-08 00:52:05.699089,103.22
619,O00000619,Credit Card,Success,2024-01-24 22:16:12.413691,21.15
620,O00000620,Debit Card,Success,2024-07-12 12:26:10.602063,1576.92
621,O00000621,Debit Card,Success,2024-10-18 01:42:43.418035,2294.56
622,O00000622,Credit Card,Success,2025-09-03 23:36:41.783562,92.99
623,O00000623,Credit Card,Success,2025-03-30 14:11:25.108795,1892.21
624,O00000624,Credit Card,Success,2024-08-16 08:19:39.621793,309.24
625,O00000625,Debit Card,Success,2025-09-15 17:17:02.165679,43.7
626,O00000626,Credit Card,Pending,2025-01-05 14:53:39.336123,3555.56
627,O00000627,UPI,Success,2025-09-03 19:04:58.334784,506.79
628,O00000628,UPI,Success,2024-03-10 08:06:56.658340,782.61
629,O00000629,COD,Success,2025-08-12 01:13:50.095570,278.38
630,O00000630,Debit Card,Success,2024-07-21 23:12:56.581059,600.89
631,O00000631,Debit Card,Success,2024-09-28 11:03:06.239737,20.54
632,O00000632,Debit Card,Success,2024-09-18 09:52:12.859327,3031.33
633,O00000633,UPI,Success,2024-06-30 14:27:21.970375,8.99
634,O00000634,UPI,Success,2025-05-01 20:37:35.415743,578.55
635,O00000635,UPI,Success,2024-05-12 04:25:03.109392,133.58
636,O00000636,Debit Card,Success,2024-07-30 19:33:21.578822,531.42
637,O00000637,UPI,Success,2025-09-27 17:19:57.278568,218.32
638,O00000638,Debit Card,Success,2024-09-09 18:13:49.214077,722.97
639,O00000639,UPI,Success,2024-06-20 21:37:12.916547,221.04
640,O00000640,Debit Card,Success,2024-08-09 09:14:44.573129,664.55
641,O00000641,UPI,Pending,2024-06-23 11:45:28.183709,52.53
642,O00000642,UPI,Success,2025-04-27 20:56:56.285199,316.38
643,O00000643,UPI,Success,2025-11-14 11:21:10.959608,1177.5
644,O00000644,Credit Card,Success,2024-02-26 02:16:24.552542,64.12
645,O00000645,UPI,Success,2025-06-30 21:53:03.712691,14.99
646,O00000646,Credit Card,Success,2025-06-19 12:27:39.478051,649.96
647,O00000647,Debit Card,Success,2024-09-09 16:22:00.145468,1149.67
648,O00000648,Debit Card,Success,2024-07-28 15:01:27.866257,279.09
649,O00000649,UPI,Success,2024-05-07 18:21:45.624707,2210.73
650,O00000650,COD,Success,2024-04-06 19:18:24.315443,43.39
651,O00000651,Credit Card,Success,2024-03-18 07:53:35.489237,813.64
652,O00000652,UPI,Success,2025-08-08 01:31:42.765931,29.9
653,O00000653,Credit Card,Success,2024-04-07 11:26:13.408761,274.2
654,O00000654,Credit Card,Success,2024-07-29 17:13:19.666961,39.0
655,O00000655,Debit Card,Success,2025-01-12 11:06:22.443164,141.72
656,O00000656,UPI,Success,2025-08-26 14:20:30.903300,306.66
657,O00000657,UPI,Success,2024-05-17 14:10:14.594421,491.06
658,O00000658,UPI,Success,2025-09-01 10:28:27.679080,492.64
659,O00000659,UPI,Success,2025-01-22 09:57:38.011552,634.95
660,O00000660,COD,Success,2025-03-21 01:11:40.151801,407.66
661,O00000661,Credit Card,Failed,2024-09-12 07:28:01.943183,208.75
662,O00000662,UPI,Success,2024-02-11 06:37:13.121498,117.72
663,O00000663,UPI,Success,2024-03-02 23:31:45.678622,1636.01
664,O00000664,Credit Card,Success,2024-11-16 20:50:21.760696,434.97
665,O00000665,Credit Card,Success,2024-03-25 06:56:28.828633,25.73
666,O00000666,Credit Card,Success,2024-10-23 02:05:23.491848,29.94
667,O00000667,Credit Card,Success,2024-04-06 19:33:15.707602,158.03
668,O00000668,UPI,Success,2024-09-27 23:58:36.889966,1554.14
669,O00000669,Debit Card,Success,2024-08-03 03:53:52.934473,3395.7
670,O00000670,COD,Pending,2025-05-13 03:49:23.243119,133.67
671,O00000671,UPI,Success,2025-02-17 02:18:35.132647,77.84
672,O00000672,Debit Card,Success,2024-12-07 19:04:44.567767,1656.88
673,O00000673,UPI,Success,2025-10-11 17:54:14.694136,496.36
674,O00000674,Debit Card,Success,2025-05-17 11:54:10.437369,3296.56
675,O00000675,Credit Card,Success,2025-01-14 01:28:36.899731,3007.35
676,O00000676,UPI,Success,2024-11-22 10:11:38.799029,358.32
677,O00000677,Debit Card,Success,2025-05-18 12:01:36.936256,651.99
678,O00000678,UPI,Success,2025-03-21 23:29:05.944267,829.8
679,O00000679,Debit Card,Success,2024-08-27 22:13:01.576215,377.71
680,O00000680,UPI,Success,2024-09-03 10:23:01.460372,82.69
681,O00000681,UPI,Success,2024-01-07 04:48:48.675177,725.63
682,O00000682,UPI,Success,2024-07-08 01:33:31.344665,24.37
683,O00000683,UPI,Success,2025-09-02 00:53:21.758322,1217.83
684,O00000684,UPI,Success,2025-02-12 01:12:25.072277,70.44
685,O00000685,UPI,Success,2025-08-17 15:09:47.277060,764.69
686,O00000686,UPI,Success,2024-09-16 09:22:56.826402,951.8
687,O00000687,Credit Card,Success,2024-10-22 18:42:45.083377,1203.46
688,O00000688,Debit Card,Pending,2025-02-21 22:01:51.069243,369.77
689,O00000689,UPI,Success,2024-01-27 07:47:47.794974,29.53
690,O00000690,COD,Success,2025-10-28 13:15:13.917605,1052.0
691,O00000691,Credit Card,Success,2024-07-28 13:04:19.233315,1262.1
692,O00000692,Credit Card,Success,2024-01-04 12:03:01.828244,19.55
693,O00000693,Debit Card,Success,2024-09-17 08:34:23.370993,1211.15
694,O00000694,Debit Card,Success,2024-09-14 17:13:41.070236,9.98
695,O00000695,Credit Card,Success,2024-05-05 10:40:43.472838,69.46
696,O00000696,UPI,Success,2024-06-19 17:11:03.915440,33.0
697,O00000697,UPI,Success,2025-10-09 00:15:18.132066,205.58
698,O00000698,Credit Card,Success,2024-03-27 13:29:06.809827,644.03
699,O00000699,UPI,Success,2025-05-18 04:23:10.116927,261.9
700,O00000700,UPI,Success,2024-11-04 12:24:29.006722,200.12
701,O00000701,COD,Success,2024-03-18 11:53:44.037626,199.98
702,O00000702,UPI,Success,2024-03-21 12:23:59.087051,2389.58
703,O00000703,UPI,Success,2025-05-10 11:35:32.251855,68.0
704,O00000704,UPI,Success,2024-05-11 22:14:49.506301,128.44
705,O00000705,Credit Card,Success,2025-02-16 19:09:17.155295,160.0
706,O00000706,UPI,Pending,2024-02-21 03:33:17.464071,329.14
707,O00000707,Credit Card,Success,2025-08-28 01:23:58.096403,87.46
708,O00000708,Credit Card,Success,2025-05-27 09:21:27.836536,64.23
709,O00000709,UPI,Success,2024-11-02 00:12:59.826256,851.87
710,O00000710,COD,Success,2025-03-05 01:35:19.662214,2415.68
711,O00000711,UPI,Success,2025-10-01 13:27:54.792429,286.31
