shipping_id,order_id,shipping_date,delivery_date,delivery_status,delivery_days
303,O00000303,2025-01-15 20:19:13.966413,2025-01-17 20:19:13.966413,Delivered,2
304,O00000304,2024-03-15 23:07:55.164854,2024-03-19 23:07:55.164854,Delivered,4
305,O00000305,2025-10-07 08:48:29.964495,2025-10-11 08:48:29.964495,Delivered,4
306,O00000306,2025-06-26 10:05:15.231238,2025-06-29 10:05:15.231238,Delivered,3
307,O00000307,2025-06-03 21:36:23.060003,2025-06-09 21:36:23.060003,Delivered,6
308,O00000308,2024-10-05 05:35:54.061157,2024-10-07 05:35:54.061157,Delivered,2
309,O00000309,2024-11-30 09:22:23.141336,2024-12-06 09:22:23.141336,Delivered,6
310,O00000310,2024-07-25 16:29:18.877618,2024-07-27 16:29:18.877618,Delivered,2
311,O00000311,2025-03-11 20:59:51.111467,2025-03-17 20:59:51.111467,Delivered,6
312,O00000312,2024-03-18 18:58:47.120510,2024-03-22 18:58:47.120510,Delivered,4
313,O00000313,2024-07-06 06:55:05.894885,2024-07-08 06:55:05.894885,Delivered,2
314,O00000314,2025-02-21 10:11:14.823627,2025-02-24 10:11:14.823627,Delivered,3
315,O00000315,2024-08-24 05:28:13.210013,2024-08-28 05:28:13.210013,Delivered,4
316,O00000316,2025-03-03 13:48:49.062649,2025-03-07 13:48:49.062649,Delivered,4
317,O00000317,2025-08-06 18:32:10.733488,2025-08-11 18:32:10.733488,Delivered,5
318,O00000318,2024-11-10 14:10:49.490772,2024-11-14 14:10:49.490772,Delivered,4
319,O00000319,2025-08-10 18:30:15.481970,2025-08-15 18:30:15.481970,Delivered,5
320,O00000320,2024-06-02 06:17:45.957767,2024-06-08 06:17:45.957767,Delivered,6
321,O00000321,2024-05-24 03:29:56.062081,2024-05-28 03:29:56.062081,Delivered,4
322,O00000322,2024-11-02 16:29:35.497031,2024-11-05 16:29:35.497031,Delayed,3
323,O00000323,2025-04-10 18:25:16.792391,2025-04-15 18:25:16.792391,Delivered,5
324,O00000324,2025-01-11 20:02:34.325192,2025-01-13 20:02:34.325192,Delivered,2
325,O00000325,2024-05-31 15:33:18.961576,2024-06-06 15:33:18.961576,Delivered,6
326,O00000326,2024-04-23 21:05:27.238155,2024-04-25 21:05:27.238155,Delivered,2
327,O00000327,2024-10-06 15:23:39.002397,2024-10-08 15:23:39.002397,Delivered,2
328,O00000328,2025-01-14 00:01:34.470736,2025-01-20 00:01:34.470736,Delivered,6
329,O00000329,2024-10-02 23:38:56.448820,2024-10-04 23:38:56.448820,Delivered,2
330,O00000330,2024-03-26 02:49:15.159121,2024-03-31 02:49:15.159121,Delivered,5
331,O00000331,2025-01-29 15:37:38.396076,2025-02-02 15:37:38.396076,Delivered,4
332,O00000332,2025-09-11 14:35:48.520681,2025-09-15 14:35:48.520681,Delivered,4
333,O00000333,2024-07-12 03:42:52.991540,2024-07-15 03:42:52.991540,Delivered,3
334,O00000334,2024-03-22 11:32:18.478262,2024-03-25 11:32:18.478262,Delivered,3
335,O00000335,2024-02-14 17:41:53.871575,2024-02-18 17:41:53.871575,Delivered,4
336,O00000336,2024-09-25 02:45:03.314975,2024-10-01 02:45:03.314975,Delivered,6
337,O00000337,2025-06-23 12:12:19.724351,2025-06-26 12:12:19.724351,Delivered,3
338,O00000338,2024-01-09 13:51:40.563450,2024-01-14 13:51:40.563450,Delivered,5
339,O00000339,2025-08-06 08:37:58.086145,2025-08-09 08:37:58.086145,Delivered,3
340,O00000340,2025-01-03 15:57:18.702432,2025-01-09 15:57:18.702432,Delivered,6
341,O00000341,2024-05-04 20:46:47.163322,2024-05-10 20:46:47.163322,Delivered,6
342,O00000342,2025-05-01 02:11:30.564543,2025-05-03 02:11:30.564543,Delivered,2
343,O00000343,2024-04-26 05:13:32.127810,2024-05-02 05:13:32.127810,Delivered,6
344,O00000344,2024-09-29 02:43:29.591246,2024-10-03 02:43:29.591246,Delivered,4
345,O00000345,2024-10-17 22:45:22.972219,2024-10-19 22:45:22.972219,Delivered,2
346,O00000346,2025-09-06 19:22:33.197442,2025-09-09 19:22:33.197442,Delivered,3
347,O00000347,2024-11-20 03:10:25.425082,2024-11-23 03:10:25.425082,Delivered,3
348,O00000348,2024-08-16 17:18:39.588645,2024-08-19 17:18:39.588645,Delayed,3
349,O00000349,2024-08-08 15:07:23.955486,2024-08-14 15:07:23.955486,Delivered,6
350,O00000350,2024-12-13 05:26:31.985511,2024-12-18 05:26:31.985511,Delivered,5
351,O00000351,2025-06-22 02:18:23.779078,2025-06-28 02:18:23.779078,Delivered,6
352,O00000352,2025-02-06 03:54:37.373220,2025-02-08 03:54:37.373220,Delivered,2
353,O00000353,2024-10-10 02:34:42.057133,2024-10-14 02:34:42.057133,Delivered,4
354,O00000354,2024-01-04 21:00:49.687043,2024-01-07 21:00:49.687043,Delivered,3
355,O00000355,2025-06-21 06:12:16.415719,2025-06-23 06:12:16.415719,Delivered,2
356,O00000356,2025-05-21 22:37:33.823550,2025-05-25 22:37:33.823550,Delivered,4
357,O00000357,2024-05-22 13:20:41.302382,2024-05-25 13:20:41.302382,Delivered,3
358,O00000358,2024-10-25 09:03:50.549214,2024-10-30 09:03:50.549214,Delivered,5
359,O00000359,2025-10-06 06:48:59.960758,2025-10-10 06:48:59.960758,Delivered,4
360,O00000360,2024-06-23 08:25:40.012560,2024-06-27 08:25:40.012560,Delivered,4
361,O00000361,2024-05-29 21:31:23.214461,2024-06-03 21:31:23.214461,Delayed,5
362,O00000362,2025-06-08 17:42:40.285958,2025-06-13 17:42:40.285958,Delivered,5
363,O00000363,2025-10-29 21:44:04.594728,2025-11-04 21:44:04.594728,Delivered,6
364,O00000364,2025-05-16 20:52:44.619037,2025-05-19 20:52:44.619037,Delivered,3
365,O00000365,2024-04-25 03:17:00.995773,2024-04-30 03:17:00.995773,Delivered,5
366,O00000366,2024-05-13 22:24:57.358364,2024-05-19 22:24:57.358364,Delayed,6
367,O00000367,2025-02-09 21:08:23.557865,2025-02-11 21:08:23.557865,Delivered,2
368,O00000368,2025-02-20 19:25:55.164696,2025-02-23 19:25:55.164696,Delivered,3
369,O00000369,2025-09-30 10:36:06.047478,2025-10-03 10:36:06.047478,Delivered,3
370,O00000370,2024-03-06 18:29:11.879254,2024-03-11 18:29:11.879254,Delivered,5
371,O00000371,2025-07-30 08:15:31.422065,2025-08-02 08:15:31.422065,Delivered,3
372,O00000372,2024-09-11 14:23:20.602418,2024-09-17 14:23:20.602418,Delivered,6
373,O00000373,2025-08-31 21:20:12.271067,2025-09-02 21:20:12.271067,Delivered,2
374,O00000374,2025-11-07 18:01:11.505564,2025-11-11 18:01:11.505564,Delivered,4
375,O00000375,2025-08-13 01:52:08.926123,2025-08-17 01:52:08.926123,Delivered,4
376,O00000376,2024-12-03 10:22:33.021038,2024-12-06 10:22:33.021038,Delivered,3
377,O00000377,2024-02-27 08:30:54.294365,2024-03-02 08:30:54.294365,Delivered,4
378,O00000378,2025-10-15 16:36:45.811309,2025-10-18 16:36:45.811309,Delayed,3
379,O00000379,2024-04-12 03:46:05.725585,2024-04-14 03:46:05.725585,Delivered,2
380,O00000380,2024-10-11 03:37:02.129568,2024-10-14 03:37:02.129568,Delivered,3
381,O00000381,2024-09-16 00:36:35.767869,2024-09-22 00:36:35.767869,Delivered,6
382,O00000382,2025-02-25 08:06:28.117583,2025-03-02 08:06:28.117583,Delivered,5
383,O00000383,2024-09-27 04:00:33.961485,2024-10-03 04:00:33.961485,Delivered,6
384,O00000384,2024-07-12 18:27:09.827520,2024-07-15 18:27:09.827520,Delivered,3
385,O00000385,2024-09-18 18:14:30.055090,2024-09-20 18:14:30.055090,Delivered,2
386,O00000386,2024-05-04 23:16:04.653852,2024-05-10 23:16:04.653852,Delivered,6
387,O00000387,2025-07-13 10:57:07.742990,2025-07-18 10:57:07.742990,Delivered,5
388,O00000388,2024-08-22 01:00:14.172895,2024-08-28 01:00:14.172895,Delivered,6
389,O00000389,2024-10-15 03:14:15.049096,2024-10-19 03:14:15.049096,Delivered,4
390,O00000390,2025-07-19 13:46:24.940215,2025-07-24 13:46:24.940215,Delivered,5
391,O00000391,2024-03-19 07:16:43.138308,2024-03-25 07:16:43.138308,Delivered,6
392,O00000392,2025-02-20 05:54:55.197373,2025-02-23 05:54:55.197373,Delivered,3
393,O00000393,2024-12-11 09:01:19.976363,2024-12-14 09:01:19.976363,Delivered,3
394,O00000394,2025-10-05 11:14:50.682527,2025-10-07 11:14:50.682527,Delivered,2
395,O00000395,2024-01-26 01:02:26.467538,2024-01-31 01:02:26.467538,Delivered,5
396,O00000396,2025-07-16 22:16:05.318377,2025-07-20 22:16:05.318377,Delivered,4
397,O00000397,2024-12-03 21:29:38.947690,2024-12-06 21:29:38.947690,Delivered,3
398,O00000398,2025-06-16 17:33:15.883847,2025-06-18 17:33:15.883847,Delivered,2
399,O00000399,2025-09-26 13:47:17.252333,2025-10-01 13:47:17.252333,Delivered,5
400,O00000400,2025-05-21 06:21:50.650438,2025-05-27 06:21:50.650438,Delivered,6
401,O00000401,2024-02-11 08:28:56.266895,2024-02-15 08:28:56.266895,Delayed,4
402,O00000402,2024-06-10 01:00:51.772375,2024-06-15 01:00:51.772375,Delivered,5
403,O00000403,2025-03-26 15:36:41.142378,2025-03-29 15:36:41.142378,Delivered,3
404,O00000404,2024-05-23 05:42:05.854872,2024-05-28 05:42:05.854872,Delivered,5
405,O00000405,2025-10-05 23:01:11.870262,2025-10-11 23:01:11.870262,Delivered,6
406,O00000406,2024-02-23 16:49:14.344926,2024-02-25 16:49:14.344926,Delivered,2
407,O00000407,2024-01-19 06:35:59.389964,2024-01-22 06:35:59.389964,Delivered,3
408,O00000408,2024-09-19 23:13:46.782518,2024-09-23 23:13:46.782518,Delayed,4
409,O00000409,2025-04-25 12:43:27.117676,2025-04-30 12:43:27.117676,Delivered,5
410,O00000410,2024-05-17 21:23:42.755250,2024-05-20 21:23:42.755250,Delivered,3
411,O00000411,2025-10-12 17:53:20.855628,2025-10-16 17:53:20.855628,Delivered,4
412,O00000412,2024-11-27 23:01:05.548023,2024-11-30 23:01:05.548023,Delayed,3
413,O00000413,2025-03-26 14:50:35.435719,2025-03-29 14:50:35.435719,Delivered,3
414,O00000414,2025-10-24 13:44:10.453275,2025-10-27 13:44:10.453275,Delivered,3
415,O00000415,2024-12-31 13:41:48.415715,2025-01-04 13:41:48.415715,Delivered,4
416,O00000416,2024-04-09 10:07:56.438256,2024-04-11 10:07:56.438256,Delivered,2
417,O00000417,2025-06-05 13:20:16.889972,2025-06-10 13:20:16.889972,Delivered,5
418,O00000418,2025-09-07 02:25:49.109039,2025-09-12 02:25:49.109039,Delivered,5
419,O00000419,2025-08-12 17:03:14.715204,2025-08-18 17:03:14.715204,Delivered,6
420,O00000420,2024-05-03 22:30:30.001504,2024-05-07 22:30:30.001504,Delivered,4
421,O00000421,2025-06-11 11:25:02.905810,2025-06-14 11:25:02.905810,Delivered,3
422,O00000422,2025-01-24 01:53:37.950685,2025-01-29 01:53:37.950685,Delivered,5
423,O00000423,2025-10-25 23:42:26.425387,2025-10-30 23:42:26.425387,Delivered,5
424,O00000424,2025-08-22 09:06:22.721845,2025-08-28 09:06:22.721845,Delivered,6
425,O00000425,2025-10-25 21:33:51.781336,2025-10-27 21:33:51.781336,Delivered,2
426,O00000426,2025-04-02 14:06:20.431900,2025-04-06 14:06:20.431900,Delivered,4
427,O00000427,2025-01-01 12:41:56.861954,2025-01-07 12:41:56.861954,Delivered,6
428,O00000428,2024-07-03 21:28:21.432489,2024-07-08 21:28:21.432489,Delivered,5
429,O00000429,2024-02-06 04:35:49.423105,2024-02-08 04:35:49.423105,Delivered,2
430,O00000430,2024-01-05 03:13:51.514016,2024-01-08 03:13:51.514016,Delivered,3
431,O00000431,2024-04-03 18:50:34.246898,2024-04-07 18:50:34.246898,Delivered,4
432,O00000432,2024-09-05 09:44:34.771466,2024-09-11 09:44:34.771466,Delivered,6
433,O00000433,2024-01-23 12:25:25.855400,2024-01-26 12:25:25.855400,Delivered,3
434,O00000434,2024-07-03 15:06:48.221626,2024-07-08 15:06:48.221626,Delivered,5
435,O00000435,2024-05-12 10:10:59.311190,2024-05-16 10:10:59.311190,Delivered,4
436,O00000436,2024-07-15 09:07:17.312473,2024-07-18 09:07:17.312473,Delivered,3
437,O00000437,2024-07-06 17:10:19.513443,2024-07-11 17:10:19.513443,Delivered,5
438,O00000438,2025-07-17 03:15:54.380417,2025-07-20 03:15:54.380417,Delivered,3
439,O00000439,2025-03-20 18:33:24.720856,2025-03-23 18:33:24.720856,Delivered,3
440,O00000440,2024-12-12 17:26:12.518856,2024-12-18 17:26:12.518856,Delayed,6
441,O00000441,2025-05-15 00:51:23.833566,2025-05-20 00:51:23.833566,Delayed,5
442,O00000442,2025-09-29 01:45:55.977677,2025-10-05 01:45:55.977677,Delivered,6
443,O00000443,2024-03-29 17:17:24.503736,2024-03-31 17:17:24.503736,Delivered,2
444,O00000444,2025-10-06 05:51:43.267331,2025-10-09 05:51:43.267331,Delivered,3
445,O00000445,2024-09-29 21:19:05.885130,2024-10-03 21:19:05.885130,Delivered,4
446,O00000446,2024-05-28 06:17:23.195862,2024-05-30 06:17:23.195862,Delivered,2
447,O00000447,2025-04-30 04:29:54.781882,2025-05-06 04:29:54.781882,Delivered,6
448,O00000448,2025-10-31 01:41:16.986845,2025-11-02 01:41:16.986845,Delivered,2
449,O00000449,2024-11-13 09:03:28.566803,2024-11-17 09:03:28.566803,Delivered,4
450,O00000450,2025-06-07 04:18:30.963209,2025-06-11 04:18:30.963209,Delivered,4
451,O00000451,2025-09-18 08:39:03.292776,2025-09-22 08:39:03.292776,Delivered,4
452,O00000452,2025-01-05 12:59:13.628855,2025-01-07 12:59:13.628855,Delivered,2
453,O00000453,2024-01-17 07:23:44.033624,2024-01-20 07:23:44.033624,Delivered,3
454,O00000454,2025-08-04 00:20:36.373199,2025-08-08 00:20:36.373199,Delivered,4
455,O00000455,2024-04-26 21:26:29.331992,2024-05-02 21:26:29.331992,Delivered,6
456,O00000456,2025-11-15 18:05:38.832864,2025-11-17 18:05:38.832864,Delivered,2
457,O00000457,2025-08-23 05:52:57.826311,2025-08-28 05:52:57.826311,Delivered,5
458,O00000458,2025-02-27 01:24:05.347714,2025-03-04 01:24:05.347714,Delivered,5
459,O00000459,2025-06-18 08:42:41.158566,2025-06-23 08:42:41.158566,Delivered,5
460,O00000460,2024-10-06 23:41:48.250380,2024-10-12 23:41:48.250380,Delivered,6
461,O00000461,2024-09-28 08:51:53.523468,2024-10-01 08:51:53.523468,Delivered,3
462,O00000462,2024-09-18 06:38:56.405870,2024-09-22 06:38:56.405870,Delivered,4
463,O00000463,2024-03-20 11:50:49.844820,2024-03-25 11:50:49.844820,Delivered,5
464,O00000464,2025-03-04 05:52:25.138446,2025-03-06 05:52:25.138446,Delivered,2
465,O00000465,2025-11-10 03:00:18.723555,2025-11-13 03:00:18.723555,Delivered,3
466,O00000466,2025-06-17 06:30:27.848507,2025-06-21 06:30:27.848507,Delivered,4
467,O00000467,2025-04-21 09:04:36.604436,2025-04-23 09:04:36.604436,Delivered,2
468,O00000468,2024-10-29 22:45:57.219460,2024-11-01 22:45:57.219460,Delivered,3
469,O00000469,2024-04-26 16:37:46.023693,2024-05-02 16:37:46.023693,Delivered,6
470,O00000470,2024-05-31 00:06:59.870889,2024-06-03 00:06:59.870889,Delivered,3
471,O00000471,2024-04-24 00:00:00.581791,2024-04-29 00:00:00.581791,Delivered,5
472,O00000472,2024-05-31 19:22:03.308949,2024-06-04 19:22:03.308949,Delivered,4
473,O00000473,2025-01-01 02:49:55.129606,2025-01-05 02:49:55.129606,Delivered,4
474,O00000474,2024-11-05 19:22:41.268668,2024-11-09 19:22:41.268668,Delivered,4
475,O00000475,2024-11-03 05:18:49.933324,2024-11-06 05:18:49.933324,Delayed,3
476,O00000476,2025-10-22 14:04:02.986498,2025-10-24 14:04:02.986498,Delivered,2
477,O00000477,2025-11-13 05:41:09.409046,2025-11-18 05:41:09.409046,Delivered,5
478,O00000478,2025-02-09 04:59:55.183023,2025-02-14 04:59:55.183023,Delivered,5
479,O00000479,2025-03-03 05:40:23.575976,2025-03-08 05:40:23.575976,Delivered,5
480,O00000480,2024-02-10 20:39:46.631149,2024-02-14 20:39:46.631149,Delivered,4
481,O00000481,2024-12-23 00:22:51.747513,2024-12-25 00:22:51.747513,Delivered,2
482,O00000482,2024-02-16 09:02:05.598778,2024-02-19 09:02:05.598778,Delayed,3
483,O00000483,2024-04-12 22:14:34.656197,2024-04-17 22:14:34.656197,Delivered,5
484,O00000484,2024-09-06 19:16:25.729823,2024-09-08 19:16:25.729823,Delivered,2
485,O00000485,2024-08-14 17:37:47.547704,2024-08-18 17:37:47.547704,Delivered,4
486,O00000486,2025-08-16 21:12:54.527274,2025-08-18 21:12:54.527274,Delivered,2
487,O00000487,2024-11-09 07:18:41.909753,2024-11-11 07:18:41.909753,Delivered,2
488,O00000488,2025-01-25 15:53:18.129438,2025-01-29 15:53:18.129438,Delivered,4
489,O00000489,2025-10-13 23:59:20.623967,2025-10-16 23:59:20.623967,Delivered,3
490,O00000490,2024-09-05 18:04:04.428554,2024-09-08 18:04:04.428554,Delivered,3
491,O00000491,2025-04-05 09:15:31.305625,2025-04-08 09:15:31.305625,Delivered,3
492,O00000492,2024-02-16 08:01:17.944361,2024-02-18 08:01:17.944361,Delivered,2
493,O00000493,2024-09-24 13:16:34.716679,2024-09-29 13:16:34.716679,Delivered,5
494,O00000494,2024-07-19 21:37:31.637234,2024-07-23 21:37:31.637234,Delivered,4
495,O00000495,2025-03-13 22:39:10.886550,2025-03-15 22:39:10.886550,Delivered,2
496,O00000496,2025-05-12 12:33:11.776331,2025-05-17 12:33:11.776331,Delivered,5
497,O00000497,2025-01-05 03:15:14.419286,2025-01-07 03:15:14.419286,Delivered,2
498,O00000498,2024-12-30 03:17:14.091089,2025-01-01 03:17:14.091089,Delivered,2
499,O00000499,2024-01-19 14:33:26.964251,2024-01-21 14:33:26.964251,Delivered,2
500,O00000500,2025-02-16 05:51:20.476007,2025-02-22 05:51:20.476007,Delivered,6
501,O00000501,2024-02-06 14:06:49.567656,2024-02-09 14:06:49.567656,Delivered,3
502,O00000502,2025-06-27 18:26:51.708688,2025-06-30 18:26:51.708688,Delivered,3
503,O00000503,2024-01-22 20:11:11.886899,2024-01-25 20:11:11.886899,Delivered,3
504,O00000504,2025-03-10 15:09:22.167201,2025-03-15 15:09:22.167201,Delivered,5
505,O00000505,2025-04-30 01:38:25.001333,2025-05-03 01:38:25.001333,Delivered,3
506,O00000506,2025-05-27 15:53:51.488813,2025-05-31 15:53:51.488813,Delivered,4
507,O00000507,2024-08-12 02:48:14.390638,2024-08-15 02:48:14.390638,Delivered,3
508,O00000508,2024-05-07 22:20:04.107708,2024-05-12 22:20:04.107708,Delivered,5
509,O00000509,2024-04-09 14:09:41.275107,2024-04-12 14:09:41.275107,Delivered,3
510,O00000510,2024-03-06 08:08:13.073154,2024-03-08 08:08:13.073154,Delivered,2
511,O00000511,2025-03-01 12:20:54.189804,2025-03-06 12:20:54.189804,Delivered,5
512,O00000512,2025-09-06 17:11:28.638172,2025-09-12 17:11:28.638172,Delivered,6
513,O00000513,2024-05-14 23:16:58.187118,2024-05-19 23:16:58.187118,Delivered,5
514,O00000514,2025-01-17 07:34:46.858873,2025-01-20 07:34:46.858873,Delivered,3
515,O00000515,2024-03-10 13:35:55.374768,2024-03-15 13:35:55.374768,Delayed,5
516,O00000516,2024-01-09 03:55:58.533650,2024-01-15 03:55:58.533650,Delivered,6
517,O00000517,2024-04-27 02:02:19.128345,2024-05-02 02:02:19.128345,Delivered,5
518,O00000518,2024-01-19 14:09:32.294773,2024-01-23 14:09:32.294773,Delivered,4
519,O00000519,2024-08-24 20:20:30.916232,2024-08-30 20:20:30.916232,Delivered,6
520,O00000520,2024-12-24 22:34:41.859652,2024-12-26 22:34:41.859652,Delivered,2
521,O00000521,2024-12-22 10:29:07.977939,2024-12-25 10:29:07.977939,Delivered,3
522,O00000522,2025-06-24 01:32:34.162713,2025-06-30 01:32:34.162713,Delivered,6
523,O00000523,2025-05-26 16:40:43.901075,2025-05-31 16:40:43.901075,Delivered,5
524,O00000524,2024-06-07 00:51:17.206503,2024-06-12 00:51:17.206503,Delivered,5
525,O00000525,2025-02-18 02:03:25.466987,2025-02-20 02:03:25.466987,Delivered,2
526,O00000526,2025-01-13 18:50:40.373331,2025-01-18 18:50:40.373331,Delivered,5
527,O00000527,2024-09-09 10:28:45.630526,2024-09-13 10:28:45.630526,Delivered,4
528,O00000528,2024-06-28 17:06:43.409847,2024-07-03 17:06:43.409847,Delivered,5
529,O00000529,2024-10-23 06:04:11.947578,2024-10-27 06:04:11.947578,Delivered,4
530,O00000530,2024-12-21 01:52:42.430320,2024-12-23 01:52:42.430320,Delivered,2
531,O00000531,2024-05-04 22:55:10.156418,2024-05-09 22:55:10.156418,Delivered,5
532,O00000532,2025-09-25 13:06:16.466590,2025-09-30 13:06:16.466590,Delivered,5
533,O00000533,2025-10-03 18:21:53.132758,2025-10-07 18:21:53.132758,Delivered,4
534,O00000534,2024-02-27 01:57:45.000677,2024-03-03 01:57:45.000677,Delivered,5
535,O00000535,2024-11-05 15:55:08.663500,2024-11-07 15:55:08.663500,Delivered,2
536,O00000536,2025-02-17 08:59:21.825562,2025-02-20 08:59:21.825562,Delayed,3
537,O00000537,2024-12-13 20:52:12.913967,2024-12-17 20:52:12.913967,Delivered,4
538,O00000538,2024-04-18 20:12:55.800361,2024-04-22 20:12:55.800361,Delivered,4
539,O00000539,2024-08-23 19:18:41.847552,2024-08-25 19:18:41.847552,Delivered,2
540,O00000540,2024-02-01 07:19:17.687551,2024-02-04 07:19:17.687551,Delivered,3
541,O00000541,2024-11-13 22:56:43.103526,2024-11-17 22:56:43.103526,Delivered,4
542,O00000542,2025-09-30 12:25:30.094724,2025-10-02 12:25:30.094724,Delivered,2
543,O00000543,2024-04-26 18:13:24.939968,2024-04-28 18:13:24.939968,Delivered,2
544,O00000544,2025-04-03 09:43:27.593082,2025-04-05 09:43:27.593082,Delivered,2
545,O00000545,2025-06-11 12:45:05.866054,2025-06-14 12:45:05.866054,Delivered,3
546,O00000546,2025-10-29 13:44:10.133171,2025-11-01 13:44:10.133171,Delivered,3
547,O00000547,2025-01-01 20:00:29.495090,2025-01-06 20:00:29.495090,Delivered,5
548,O00000548,2024-08-03 05:30:38.509159,2024-08-06 05:30:38.509159,Delivered,3
549,O00000549,2025-08-12 11:16:16.992697,2025-08-15 11:16:16.992697,Delivered,3
550,O00000550,2024-06-01 20:13:31.485533,2024-06-03 20:13:31.485533,Delayed,2
551,O00000551,2024-11-20 04:03:27.410377,2024-11-25 04:03:27.410377,Delivered,5
552,O00000552,2024-07-03 01:48:14.622741,2024-07-08 01:48:14.622741,Delivered,5
553,O00000553,2024-03-23 08:24:23.056555,2024-03-26 08:24:23.056555,Delivered,3
554,O00000554,2025-08-03 08:35:45.437063,2025-08-06 08:35:45.437063,Delivered,3
555,O00000555,2025-05-10 12:08:45.767535,2025-05-14 12:08:45.767535,Delivered,4
556,O00000556,2025-08-07 10:21:59.458327,2025-08-13 10:21:59.458327,Delivered,6
557,O00000557,2024-11-13 08:34:17.793182,2024-11-19 08:34:17.793182,Delivered,6
558,O00000558,2025-03-20 09:26:04.989272,2025-03-23 09:26:04.989272,Delivered,3
559,O00000559,2024-08-15 07:45:41.629428,2024-08-18 07:45:41.629428,Delivered,3
560,O00000560,2025-07-05 13:04:21.032406,2025-07-10 13:04:21.032406,Delivered,5
561,O00000561,2024-10-14 05:51:09.704647,2024-10-19 05:51:09.704647,Delivered,5
562,O00000562,2025-10-09 11:53:43.932134,2025-10-12 11:53:43.932134,Delivered,3
563,O00000563,2024-09-10 12:38:03.082421,2024-09-14 12:38:03.082421,Delivered,4
564,O00000564,2025-04-30 06:09:15.042394,2025-05-05 06:09:15.042394,Delivered,5
